FIPS,bronze.rate,silver.rate,gold.rate,Column1,bronze percent difference,Column3,Column4,Column5,Class,,,26,,,,,,,,,
37133,452.3439683,557.2691346,682.7930556,2.454251652,40%,41.100%,51.287%,44.003%,k,,,,,,,0.4,0.1880542,1,,,
37095,440.8223457,552.1760163,703.1648649,2.391739574,36%,39.811%,55.800%,43.893%,k,,,,,,,0.36,0.123744938,2,,,
37117,440.8223457,552.1760163,703.1648649,2.391739574,36%,39.811%,55.800%,43.893%,k,,,,,,,0.36,0.171844872,2,,,
37131,440.8223457,552.1760163,703.1648649,2.391739574,36%,39.811%,55.800%,43.893%,k,,,,,,,0.36,0.1224201,8,,,
37177,440.8223457,552.1760163,703.1648649,2.391739574,36%,39.811%,55.800%,43.893%,k,,,,,,,0.36,0.088847998,1,,,
37187,440.8223457,552.1760163,703.1648649,2.391739574,36%,39.811%,55.800%,43.893%,k,,,,,,,0.36,0.158589096,1,,,
34009,443.808,553.489,685.9075,2.407938634,37%,40.143%,51.977%,43.036%,k,,,,,,,0.37,0.178866484,27,,,
34003,443.808,552.678,685.9075,2.407938634,37%,39.938%,51.977%,42.968%,k,,,,,,,0.37,0.172496262,3,,,
34011,443.808,552.678,685.9075,2.407938634,37%,39.938%,51.977%,42.968%,k,,,,,,,0.37,0.075842418,3,,,
34031,443.808,552.678,685.9075,2.407938634,37%,39.938%,51.977%,42.968%,k,,,,,,,0.37,0.09232118,1,,,
34037,443.808,552.054,685.9075,2.407938634,37%,39.780%,51.977%,42.915%,k,,,,,,,0.37,0.157924314,2,,,
34041,443.808,552.054,685.9075,2.407938634,37%,39.780%,51.977%,42.915%,k,,,,,,,0.37,0.157467821,1,,,
37009,426.7116667,565.2888333,686.7278571,2.315180231,32%,43.131%,52.158%,42.334%,k,,,,,,,0.32,0.154628482,1,,,
37159,403.3728261,544.8126923,731.1936364,2.188552284,25%,37.946%,62.011%,41.488%,k,,,,,,,0.25,0.154859426,1,,,
36003,408.1632143,572.2872727,689.0508,2.214543165,26%,44.903%,52.673%,41.187%,k,,,,,,,0.26,0.002601059,16,,,
36009,408.1632143,572.2872727,689.0508,2.214543165,26%,44.903%,52.673%,41.187%,k,,,,,,,0.26,0.159769998,10,,,
36013,408.1632143,572.2872727,689.0508,2.214543165,26%,44.903%,52.673%,41.187%,k,,,,,,,0.26,0.154055408,5,,,
34001,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,-0.005080879,1,,,
34005,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.119371887,1,,,
34007,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.154927789,5,,,
34013,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.087290283,3,,,
34015,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.142476635,1,,,
34017,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.128741296,2,,,
34021,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.149625678,3,,,
34023,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.14778511,9,,,
34025,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.145924998,15,,,
34029,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.120593704,1,,,
34035,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.119217766,13,,,
34039,443.808,530.7463636,685.9075,2.407938634,37%,34.385%,51.977%,41.117%,k,,,,,,,0.37,0.100898655,3,,,
34027,443.808,529.4418182,685.9075,2.407938634,37%,34.054%,51.977%,41.006%,k,,,,,,,0.37,0.139941579,5,,,
12051,424.7814907,593.5523782,636.4499519,2.304707807,31%,50.287%,41.018%,40.807%,k,,,,,,,0.31,-0.001962374,16,,,
36063,408.1632143,565.4591429,689.0508,2.214543165,26%,43.174%,52.673%,40.611%,k,,,,,,,0.26,0.091307894,1,,,
40003,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.179778353,1,,,
40007,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.062428465,2,,,
40013,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.007914872,8,,,
40015,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.016827165,1,,,
40023,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.007396442,9,,,
40025,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.027864535,2,,,
40029,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.026489274,2,,,
40039,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.010432837,11,,,
40043,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.093889864,1,,,
40045,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.101237664,1,,,
40049,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.07856886,1,,,
40053,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.020826129,67,,,
40057,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.00689033,1,,,
40059,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.018729319,1,,,
40061,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.086364397,2,,,
40071,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.030357897,16,,,
40075,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.005011563,3,,,
40077,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.071048731,1,,,
40085,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.088326774,1,,,
40089,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.055622007,3,,,
40093,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.00814836,7,,,
40095,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.05680476,1,,,
40103,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.03008245,5,,,
40107,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.070555401,1,,,
40119,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.086450428,1,,,
40127,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.048984962,7,,,
40129,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.006258851,1,,,
40133,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.064529906,3,,,
40139,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.012399823,2,,,
40141,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,-0.002821509,1,,,
40149,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.008370948,1,,,
40151,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.055390409,1,,,
40153,480.9594737,556.02,597.3457143,2.609508838,48%,40.784%,32.354%,40.531%,k,,,,,,,0.48,0.104730651,11,,,
40081,485.1815789,546.992,599.9757143,2.632416425,50%,38.498%,32.937%,40.398%,k,,,,,,,0.5,0.054086449,1,,,
36029,403.223,558.3443243,689.0508,2.187739383,24%,41.372%,52.673%,39.502%,l,,,,,,,0.24,0.052499572,1,,,
40079,477.0284211,550.3244444,593.7357143,2.588180395,47%,39.342%,31.554%,39.379%,l,,,,,,,0.47,-0.001556904,8,,,
40135,477.0284211,550.3244444,593.7357143,2.588180395,47%,39.342%,31.554%,39.379%,l,,,,,,,0.47,0.082905401,13,,,
22003,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.013024198,1,,,
22007,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.051328963,47,,,
22009,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.060746675,15,,,
22011,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.039512496,1,,,
22013,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.001662623,1,,,
22023,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.058811456,18,,,
22025,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.044800104,4,,,
22027,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.145250766,2,,,
22029,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.007980569,3,,,
22031,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.04422692,1,,,
22053,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.057677109,40,,,
22057,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.003934318,3,,,
22059,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.017600207,3,,,
22069,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.001694119,1,,,
22085,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.128923305,2,,,
22093,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.127710827,4,,,
22109,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,0.12464842,3,,,
22119,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.003338789,4,,,
22127,420.36325,589.40625,627.6166667,2.280736062,30%,49.237%,39.061%,39.350%,l,,,,,,,0.3,-0.048441459,9,,,
22035,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.118160925,2,,,
22037,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,-0.017002587,4,,,
22041,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.020864011,4,,,
22047,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.017517104,1,,,
22049,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.110257975,38,,,
22061,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.019790338,1,,,
22065,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.023002396,1,,,
22091,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.09683774,1,,,
22105,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.01735268,1,,,
22107,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.104412064,2,,,
22117,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.025969103,6,,,
22123,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,-0.069281486,4,,,
22125,417.4054348,580.5560526,633.3154545,2.264688047,29%,46.996%,40.324%,38.720%,l,,,,,,,0.29,0.093771083,2,,,
22075,420.36325,581.3147761,621.4604,2.280736062,30%,47.189%,37.697%,38.212%,l,,,,,,,0.3,0.092236435,1,,,
22087,420.36325,581.3147761,621.4604,2.280736062,30%,47.189%,37.697%,38.212%,l,,,,,,,0.3,0.091994325,6,,,
22089,420.36325,581.3147761,621.4604,2.280736062,30%,47.189%,37.697%,38.212%,l,,,,,,,0.3,-0.021916457,1,,,
22095,420.36325,581.3147761,621.4604,2.280736062,30%,47.189%,37.697%,38.212%,l,,,,,,,0.3,0.087242354,4,,,
22103,420.36325,581.3147761,621.4604,2.280736062,30%,47.189%,37.697%,38.212%,l,,,,,,,0.3,0.04035838,3,,,
6047,410.1308182,492.4261468,735.5893103,2.225218658,27%,24.682%,62.985%,38.087%,l,,,,,,,0.27,0.086728307,29,,,
22021,416.2855319,575.7910127,630.2661765,2.258611866,28%,45.790%,39.648%,37.977%,l,,,,,,,0.28,-0.06735637,7,,,
22067,416.2855319,575.7910127,630.2661765,2.258611866,28%,45.790%,39.648%,37.977%,l,,,,,,,0.28,-0.015619366,1,,,
22073,416.2855319,575.7910127,630.2661765,2.258611866,28%,45.790%,39.648%,37.977%,l,,,,,,,0.28,0.086517306,1,,,
22083,416.2855319,575.7910127,630.2661765,2.258611866,28%,45.790%,39.648%,37.977%,l,,,,,,,0.28,-0.009280882,10,,,
22111,416.2855319,575.7910127,630.2661765,2.258611866,28%,45.790%,39.648%,37.977%,l,,,,,,,0.28,0.002285846,15,,,
22001,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,0.002990165,1,,,
22039,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,0.07814324,1,,,
22045,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,0.032758034,1,,,
22055,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,0.024078459,27,,,
22097,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,0.083807513,1,,,
22099,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,0.012313301,25,,,
22101,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,0.073407816,1,,,
22113,416.2887234,575.8094937,630.2188235,2.258629182,28%,45.795%,39.638%,37.975%,l,,,,,,,0.28,-0.032282609,13,,,
22077,416.0380851,576.4015385,629.7691176,2.257269311,28%,45.945%,39.538%,37.966%,l,,,,,,,0.28,-0.066226489,5,,,
31019,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.007542057,2,,,
31023,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.053522209,1,,,
31025,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.066744149,8,,,
31037,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0,1,,,
31039,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.052460398,5,,,
31041,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.075992084,1,,,
31047,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.056632789,1,,,
31059,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.047034052,2,,,
31077,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.05288386,2,,,
31079,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.078589505,1,,,
31081,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.036715208,1,,,
31093,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.05024098,1,,,
31097,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.039499026,1,,,
31099,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.079727491,2,,,
31125,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.040165094,1,,,
31127,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.034160509,2,,,
31129,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.025485477,1,,,
31131,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.043378455,1,,,
31133,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.041695344,2,,,
31151,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.045707023,1,,,
31159,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.081201628,7,,,
31163,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.045320885,1,,,
31169,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,-0.048735186,3,,,
31175,425.31125,573.3897619,619.4546667,2.307582086,31%,45.182%,37.253%,37.905%,l,,,,,,,0.31,0.039894039,1,,,
31021,425.31125,573.3897619,614.6190909,2.307582086,31%,45.182%,36.181%,37.547%,l,,,,,,,0.31,-0.041605475,1,,,
37005,407.3986207,542.3326667,672.4409091,2.210394761,26%,37.318%,48.993%,37.354%,l,,,,,,,0.26,0.035083548,2,,,
12087,413.2945657,577.3820973,623.3446465,2.242383986,28%,46.193%,38.115%,37.292%,l,,,,,,,0.28,-0.044475927,3,,,
22043,413.0111364,579.4694118,620.57,2.240846203,27%,46.721%,37.500%,37.235%,l,,,,,,,0.27,0.030545891,1,,,
22079,413.0111364,579.4694118,620.57,2.240846203,27%,46.721%,37.500%,37.235%,l,,,,,,,0.27,0.000694813,1,,,
22115,413.0111364,579.4694118,620.57,2.240846203,27%,46.721%,37.500%,37.235%,l,,,,,,,0.27,-0.060136762,1,,,
22005,414.2825,572.556375,625.4917143,2.247744153,28%,44.971%,38.590%,37.145%,l,,,,,,,0.28,0.011267807,1,,,
22033,414.2825,572.556375,625.4917143,2.247744153,28%,44.971%,38.590%,37.145%,l,,,,,,,0.28,-0.049734334,2,,,
22063,414.2825,572.556375,625.4917143,2.247744153,28%,44.971%,38.590%,37.145%,l,,,,,,,0.28,-0.06319186,2,,,
22121,414.2825,572.556375,625.4917143,2.247744153,28%,44.971%,38.590%,37.145%,l,,,,,,,0.28,-0.056041836,1,,,
22051,420.36325,573.5277143,615.3726923,2.280736062,30%,45.217%,36.348%,37.106%,l,,,,,,,0.3,-0.089808545,1,,,
22071,420.36325,573.5277143,615.3726923,2.280736062,30%,45.217%,36.348%,37.106%,l,,,,,,,0.3,-0.052857316,5,,,
22019,412.4861364,579.0486765,619.8688462,2.237997746,27%,46.615%,37.344%,37.093%,l,,,,,,,0.27,0.025456873,2,,,
22081,409.06,576.3029412,615.2919231,2.219408793,26%,45.920%,36.330%,36.171%,l,,,,,,,0.26,-0.053328428,1,,,
37153,427.6844,555.2152885,609.8856863,2.320457923,32%,40.580%,35.132%,35.908%,l,,,,,,,0.32,-0.05133552,2,,,
37155,427.6844,555.2152885,609.8856863,2.320457923,32%,40.580%,35.132%,35.908%,l,,,,,,,0.32,0.006748647,1,,,
37163,427.6844,555.2152885,609.8856863,2.320457923,32%,40.580%,35.132%,35.908%,l,,,,,,,0.32,-0.044239436,5,,,
37165,427.6844,555.2152885,609.8856863,2.320457923,32%,40.580%,35.132%,35.908%,l,,,,,,,0.32,0.022900237,1,,,
4012,412.6266667,548.35,634.9344444,2.238760212,27%,38.842%,40.683%,35.629%,l,,,,,,,0.27,-0.094780816,1,,,
4027,412.6266667,548.35,634.9344444,2.238760212,27%,38.842%,40.683%,35.629%,l,,,,,,,0.27,-0.094455656,4,,,
31177,417.9366667,569.8461364,596.8746154,2.267570315,29%,44.285%,32.250%,35.179%,l,,,,,,,0.29,0.124752351,3,,,
22015,406.872,568.3360563,609.1488889,2.207537512,26%,43.902%,34.969%,34.820%,m,,,,,,,0.26,-0.093273566,1,,,
22017,406.872,568.3360563,609.1488889,2.207537512,26%,43.902%,34.969%,34.820%,m,,,,,,,0.26,-0.09276716,1,,,
4015,407.3766667,546.307,633.1588889,2.210275647,26%,38.325%,40.289%,34.786%,m,,,,,,,0.26,-0.09302644,3,,,
4001,407.3766667,546.307,633.1588889,2.210275647,26%,38.325%,40.289%,34.786%,m,,,,,,,0.26,-0.017951587,1,,,
4017,407.3766667,546.307,633.1588889,2.210275647,26%,38.325%,40.289%,34.786%,m,,,,,,,0.26,-0.097904874,6,,,
29003,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.102312138,4,,,
29005,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.052316838,14,,,
29013,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.051182994,1,,,
29015,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.082341823,3,,,
29021,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.104845771,59,,,
29075,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.05459537,2,,,
29081,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.068509365,2,,,
29087,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.021007333,2,,,
29147,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.1047854,5,,,
29159,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.039040653,1,,,
29195,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.005675907,1,,,
29227,432.665,506.26,625.06,2.347480823,34%,28.185%,38.495%,33.409%,m,,,,,,,0.34,-0.098402371,1,,,
37185,394.0180303,502.5554545,666.4746875,2.13779661,22%,27.247%,47.671%,32.179%,m,,,,,,,0.22,-0.103450094,3,,,
12049,398.2,513.5327235,644.1049112,2.160486436,23%,30.026%,42.714%,31.884%,m,,,,,,,0.23,-0.106789509,13,,,
20005,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.1316146,1,,,
20007,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.012022851,1,,,
20009,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.052176022,1,,,
20011,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.096806084,5,,,
20013,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.097285386,3,,,
20017,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.11406545,11,,,
20019,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.008729785,2,,,
20021,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.104091644,7,,,
20023,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.088173887,1,,,
20025,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.08054763,1,,,
20027,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.054809185,1,,,
20029,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.064277098,2,,,
20031,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.053526423,3,,,
20033,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.066432015,1,,,
20035,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.05406379,1,,,
20037,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.002467883,2,,,
20039,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.05836232,2,,,
20041,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.053274774,1,,,
20043,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.077935288,1,,,
20047,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.041840816,1,,,
20049,443.8726316,523.7603704,564.3692308,2.408289301,37%,32.616%,25.047%,31.557%,m,,,,,,,0.37,-0.083901183,2,,,
